GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADMA BIOLOGICS INC,,,,,,,,,,,,,,0.253,3.037,0.009,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ADOLOR CORP,1.308,2.089,0.504,1.873,0.296,0.114,0.173,0.111,0.184,0.112,0.057,,,,,,,11
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADURO BIOTECH INC,,,,,,,,,,,,,,,1.96,2.065,,2
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADV NEUROMODULATION SYS INC,0.218,,0.851,1.378,0.795,,,,,,,,,,,,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED ACCELERATR APP -ADR,,,,,,,,,,,,,,,0.158,0.196,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED BIOHEALING  -REDH,,,,,,,,,,,0.877,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANCED BIOMEDICAL TECH INC,,,,,,,,,,,,,,0.064,0.071,0.296,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED LIFE SCIENCE HLDGS,,,,,0.58,0.398,1.147,0.142,1.398,0.012,0,,,,,,,7
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANCED MEDICAL OPTICS INC,,0.196,0.592,0.316,0.257,0.195,0.251,0.345,0.129,,,,,,,,,8
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED TISSUE SCI  -CL A,0.053,0.071,,,,,,,,,,,,,,,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ADVANCED VIRAL RESEARCH CORP,0.667,0.817,0.089,,0.014,0.09,0.089,0.111,,,,,,,,,,7
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ADVANCEPCS,1.263,0.529,0.572,,,,,,,,,,,,,,,3
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANSOURCE BIOMATERIALS CP,0.125,0.348,0.197,8.211,0.153,0.055,0.182,0.202,0.095,0.007,0.001,0,0,0,0,0,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVAXIS INC,,,,,,,,,,,0.222,0,,0.321,0.313,12.474,2.964,6
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVERUM BIOTECHNOLOGIES,,,,,,,,,,,,,,22.75,13.667,2.758,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AEGERION PHARMACEUTICALS INC,,,,,,,,,,0,0.8,39.437,1.549,0.626,2.382,0.399,,7
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AEGLEA BIOTHERAPEUTICS INC,,,,,,,,,,,,,,,,1.284,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AEOLUS PHARMACEUTICALS INC,0.046,6.798,0.194,0,0,0,,,,,,,,,,,,6
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AERIE PHARMACEUTICALS INC,,,,,,,,,,,,,0.232,0.474,1.371,13.667,,4
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AEROGEN INC,1.532,0.973,1.29,0.072,0.216,,,,,,,,,,,,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AETERNA ZENTARIS INC,0.063,0.038,0.337,0.067,0.116,0.106,0.095,0.276,0.154,0.076,0.019,0.238,0.108,0.04,0.094,0.033,,16
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AETHLON MEDICAL INC,0.143,1.033,0.027,0.25,1.765,0.167,1.5,0.385,0.125,5.667,0.2,0.25,0,,0,0.161,,15
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AETNA INC,,0.366,0.476,0.861,0.711,1.163,1.065,1.412,1.227,0.774,0.524,0.703,0.607,0.887,0.512,0.542,,15
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AEVI GENOMIC MEDICINE INC,,,,,,,,,,,,1.189,0.145,0.528,1.02,0.378,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AFFIMED NV,,,,,,,,,,,,,,0.118,0.221,0.229,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,AFFYMETRIX INC,0.651,0.594,0.336,0.171,0.35,0.626,0.927,0.194,0.096,0.115,0.113,0.107,0.267,0.168,0.423,0.578,,16
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AFP IMAGING CORP,0.113,0.228,0.056,0.509,0.239,0.455,0.527,0.664,0.375,,,,,,,,,9
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AGA MEDICAL HOLDINGS INC,,,,,,,,,0.249,0.25,,,,,,,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AGENUS INC,0.329,0.114,0.166,1.63,0.159,0.106,0.014,0.001,0.014,0.021,0.015,0.009,0.025,0.312,1.013,0.599,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AGILE THERAPEUTICS INC,,,,,,,,,,,,,,0.703,0.008,0.024,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,AGILENT TECHNOLOGIES INC,0.594,0.506,0.163,0.13,0.082,0.11,0.212,0.199,0.192,0.155,0.143,0.192,0.193,0.168,0.181,0.089,0.23,17
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AGIOS PHARMACEUTICALS,,,,,,,,,,,,,0.458,0.363,0.59,3.158,,4
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AHPC HOLDINGS INC,,0.071,0.037,0.034,0.002,0.056,0.089,,,,,,,,,,,6
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AIMMUNE THERAPEUTICS INC,,,,,,,,,,,,,,,0.933,19.632,,2
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AIR METHODS CORP,0.074,0.087,0.107,0.068,0.133,0.074,0.147,0.265,0.53,0.325,0.193,0.128,0.163,0.206,0.223,0.231,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AKEBIA THERAPEUTICS INC,,,,,,,,,,,,,,,7.633,1.971,,2
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AKERS BIOSCIENCES INC,,,,,,,,,,,,,0.035,0.513,0.094,0.562,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AKORN INC,0.732,0.107,0.162,0.052,0.02,0.056,0.141,0.053,0.104,0.034,0.15,0.454,0.461,0.144,0.36,0.194,,16
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AKSYS LTD,0.061,0.049,0.333,1.186,1.092,0.038,,,,,,,,,,,,6
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALARIS MEDICAL SYSTEMS INC,0.218,0.294,0.316,0.605,,,,,,,,,,,,,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ALBANY MOLECULAR RESH INC,1.041,0.684,0.291,0.421,0.162,0.131,0.109,0.116,0.151,0.091,0.07,0.066,0.066,0.082,0.135,0.133,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALCIDE CORP,0.808,0.551,0.189,,,,,,,,,,,,,,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALCOBRA LTD,,,,,,,,,,,,,0,2.167,1.612,1.866,,4
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALCON INC,,0.208,0.188,0.233,0.185,0.195,0.268,0.247,0.294,0.301,0.237,,,,,,,10
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALDAGEN INC -REDH,,,,,,,,0.749,,,,,,,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALDER BIOPHARMACEUTICALS INC,,,,,,,,,,,,,,0.097,0.535,1.054,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALDEYRA THERAPEUTICS INC,,,,,,,,,,,,,,,,6.615,,1
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALERE INC,,,0.296,0.242,0.353,0.303,0.273,0.442,0.247,0.354,0.297,0.339,0.28,0.229,0.184,0.2,,14
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALEXION PHARMACEUTICALS INC,0.301,0.855,0.298,0.206,0.255,0.263,2.759,1.759,0.381,0.252,0.078,0.135,0.132,0.177,0.679,0.73,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALEXZA PHARMACTCLS INC,,,,,,1.724,1.191,1.711,0.104,0.049,0.389,0.02,0.022,0.108,0.158,0.004,,11
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALIGN TECHNOLOGY INC,4.091,0.909,0.253,0.302,0.392,0.636,0.379,0.276,0.566,0.267,0.722,0.991,0.71,0.245,0.318,0.593,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALIMERA SCIENCES INC,,,,,,,,,,0.082,0.504,0.5,0.117,8.535,0.857,0.273,,7
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALKERMES PLC,0.305,0.919,0.748,0.165,0.186,0.301,0.322,0.177,0.049,0.148,0.097,0.179,0.073,0.066,0.123,0.199,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALLERGAN INC,0.203,0.256,0.203,0.311,0.228,0.168,0.266,0.232,0.277,0.124,0.127,0.148,0.178,0.202,0.264,,,15
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALLERGAN PLC,0.247,0.319,0.372,0.509,0.163,0.184,0.102,0.108,0.092,0.084,0.081,0.197,0.193,0.12,0.148,0.285,,16
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLIANCE HEALTHCARE SVCS INC,0.36,0.229,0.199,0.252,0.243,0.216,0.209,0.19,0.193,0.207,0.19,0.159,0.129,0.13,0.19,0.372,,16
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLIANCE MEDICAL CORP,2.058,,,,,,,,,,,,,,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ALLIANCE PHARMACEUTICAL CP,0.03,0.135,0.004,0,,1.283,0.16,0.851,0,0,,,,,,,,9
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLIED HEALTHCARE INTL INC,0.122,0.252,0.492,0.424,0.758,0.585,1.056,0.047,0.342,0.332,0.357,,,,,,,11
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALLIED HEALTHCARE PRODS INC,0.021,0.062,0.34,0.04,0.05,0.036,0.09,0.058,0.106,0.147,0.031,0.036,0.255,0.142,0.045,0.016,0.013,17
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLION HEALTHCARE INC,1.895,0.913,0.829,0.264,0.263,0.585,0.796,0.361,1.47,,,,,,,,,9
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALLIQUA BIOMEDICAL INC,,,,,,,,,,,,,0.04,0.027,0.004,0.298,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALLOS THERAPEUTICS INC,0.948,5.015,0.401,0.129,0.038,0.111,0.331,0.627,1.767,1.082,0.468,0.037,,,,,,12
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLOU HEALTHCARE INC,0.254,0.648,,,,,,,,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Technology,ALLSCRIPTS HEALTHCARE SOLTNS,,,,,,,,0.159,0.817,0.803,,0.388,0.654,0.477,0.152,0.126,,8
Health Care,Health Care Equipment & Services,Health Care Technology,ALLSCRIPTS HLTHCR SOLTNS-OLD,1.893,0.308,0.194,0.156,0.726,0.828,2.061,0.55,,,,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALMA LASERS LTD-REDH,,,,,,,1.753,,,,,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALMOST FAMILY INC,0.576,0.446,0.338,0.165,0.074,0.11,0.654,0.39,1.012,0.508,0.608,0.64,0.476,0.464,0.151,0.559,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALNYLAM PHARMACEUTICALS INC,,,,5.93,1.894,0.166,0.471,0.64,0.779,0.258,0.258,0.071,0.57,0.202,0.545,0.596,,13
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ALPHA INNOTECH CORP,,,,,,,0.34,0.438,0.399,,,,,,,,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALPHARMA INC  -CL A,0.295,0.247,0.154,0.088,0.102,0.085,0.168,0.259,,,,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALPHATEC HOLDINGS INC,,,,,,1.149,1.346,0.427,1.063,0.512,0.462,0.213,0.497,0.472,0.403,0.47,,11
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALR TECHNOLOGIES INC,0.037,0.1,0.75,0,0.444,0.2,0,0,0.6,0,0,,,,,,,11
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALSERES PHARMACEUTICALS INC,4,12.881,0.826,0.056,0.023,0.22,0.145,0.272,1.607,0,0,0.042,0,0,,,,14
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALSIUS CORP,,,,,,,,0.913,0.61,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALSIUS CORP -REDH,,,,,,0.235,,,,,,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALTERNATIVE TECHNOLOGY RES,,2.025,0.728,0.157,,,,,,,,,,,,,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALTUS PHARMACEUTICALS INC,,,,,1.481,0.309,0.383,0.392,1.167,,,,,,,,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALZA CORP,0.102,,,,,,,,,,,,,,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMAG PHARMACEUTICALS INC,0.008,0.019,0.01,0.046,0.056,0.111,0.243,0.209,1.801,0.253,0.098,0.045,0.005,0.495,0.08,0.829,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMARANTUS BIOSCIENCE HLDGS,,,,,,,,,,,,,0,,,0.069,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMARILLO BIOSCIENCES INC,0,0,0.088,0.04,0,0,18,0.187,0.071,0,0,0,,,,,,12
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMARIN CORP PLC  -ADR,0.42,1.04,4.901,0.278,0.009,0.316,0.533,1.472,0.533,0.212,0.18,4.523,1.271,0.017,0,0.073,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMBIT BIOSCIENCES CORP,,,,,,,,,,,,,-0.035,1.095,,,,2
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AMEDICA CORP,,,,,,,,,,,,,0.119,0.771,0.615,0.198,,4
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AMEDISYS INC,0.098,4.574,0.123,0.217,0.725,2.039,1.069,0.541,0.416,0.459,0.696,0.321,0.325,0.266,0.076,0.156,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMER BIOGENETIC SCI  -CL A,0.067,0.015,,,,,,,,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AMERICA SERVICE GROUP INC,0.786,0.216,0.159,0.258,0.585,0.626,0.442,0.34,0.669,0.706,0.518,,,,,,,11
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AMERICAN BIO MEDICA CORP,0.188,,0.107,0.187,0.417,0.072,0.514,0.356,0.022,0.018,0.043,0.123,0.008,0.012,0.047,0.013,,15
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AMERICAN CARESOURCE HLDGS,,,,,0.296,1.134,1.33,0.678,2.364,1.4,0.398,0.367,0.289,0.198,0.628,0.106,,12
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AMERICAN CRYOSTEM CORP,,,,,,,,,,,,1.424,0.06,0.003,0.028,0,0.043,6
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AMERICAN DENTAL PARTNERS INC,0.408,0.244,0.189,0.231,0.274,0.282,0.16,0.243,0.198,0.117,0.167,,,,,,,11
