GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACADIA PHARMACEUTICALS INC,,,-2.24,-1.24,-1.67,-1.55,-1.61,-1.6,-1.73,-1.2,0.39,-0.44,-0.38,-0.44,-0.95,-1.63,,14
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACAMBIS PLC  -ADR,-0.416,-0.398,0.32,1.232,0.71,-0.87,,,,,,,,,,,,6
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACASTI PHARMA INC,,,,,,,,,,,-0.5,-1,-0.9,-1.3,-0.2,-0.44,,6
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ACCELERATE DIAGNOSTICS INC,-0.12,-0.2,-0.05,-0.14,-0.17,-0.21,-0.3,-0.19,-0.17,-0.07,0.06,-0.04,-0.43,-0.41,-0.71,-1.01,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACCELERON PHARMA INC,,,,,,,,,,,,1.33,-1.2,-0.8,-1.63,-1.92,,5
Health Care,Health Care Equipment & Services,Health Care Technology,ACCELPATH INC,,,,,,,,,,,,-7.516,-5.011,-2.505,0,,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACCENTIA BIOPHARMACEUTICALS,,,,,-1.63,-9.69,-1.56,-2.21,-1.38,-0.17,-0.86,-0.17,-0.09,,,,,9
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ACCESS PLANS USA INC,-0.21,0.3,0.46,0.35,-0.16,-1.1,-0.51,-0.69,,,,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ACCESSITY CORP,0.1,0.1,-0.55,-0.85,-0.65,,,,,,,,,,,,,5
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ACCLARENT INC -REDH,,,,,,,-0.41,-0.52,,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ACCREDO HEALTH INC,0.316,0.46,0.753,0.62,1.63,,,,,,,,,,,,,5
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ACCRETIVE HEALTH INC,,,,,,,,,0.01,0.16,0.14,0.3,-1.21,1.36,-0.83,-0.87,,8
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ACCUMED INTERNATIONAL INC,-0.55,,,,,,,,,,,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ACCURAY INC,,,,,,-0.48,-0.64,-0.12,0.1,0.01,0.05,-0.44,-1.02,-1.33,-0.47,-0.51,-0.32,12
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ACELITY HOLDINGS INC -REDH,0.13,0.34,2.12,1.03,0.49,1.76,2.76,3.34,2.43,3.26,3.61,,,,,,,11
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACELRX PHARMACEUTICALS INC,,,,,,,,,-1.07,-1.04,-0.74,-1.03,-1.51,-0.59,-0.77,-0.55,,8
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ACETO CORP,0.302,0.204,0.225,0.427,0.553,0.44,0.38,0.42,0.55,0.35,0.26,0.35,0.64,0.83,1.04,1.17,1.19,17
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACHAOGEN INC,,,,,,,,,,,,,-1.09,-0.78,-1.15,-1.49,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACHILLION PHARMACEUTICALS,,,,,-2.58,-0.91,-1.62,-1.8,-1.42,-0.98,-0.57,-0.69,-0.64,-0.63,-0.7,-0.04,,12
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACLARA BIOSCIENCES INC,-2.16,-0.82,-1.04,-0.56,,,,,,,,,,,,,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACLARIS THERAPEUTICS INC,,,,,,,,,,,,,,-0.27,-0.44,-1.08,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACORDA THERAPEUTICS INC,,,,,-2.35,-1.87,-2.97,-1.45,-2.19,-2.22,-0.31,0.78,3.93,0.41,0.43,0.26,,12
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACTAVIS PLC-PROFORMA,,,,,,,,,,,,,,-7.52,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ACTINIUM PHARMACEUTICALS INC,,,,,,,,,,,,,-7.58,-0.47,-0.9,-0.55,,4
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ACTIVECARE INC,,,,,,,,,,,,,,,-215,-125,-85,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACURA PHARMACEUTICALS INC,-40,-42,-195,-114,-160,-9,-4,-0.55,1.6,-1.75,-1.35,1.1,-1,-1.45,-1.35,-0.46,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ACUSPHERE INC,,-84.7,-59,-66.6,-19.2,-24.9,-23,-13.1,,,,,,,,,,7
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADAC LABORATORIES,0.43,,,,,,,,,,,,,,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADAMAS PHARMACEUTICALS INC,,,,,,,,,,,,,1.08,3.1,0.61,-2.86,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ADAMIS PHARMACEUTICALS CORP,,,,,,,,,,-3.91,-1.87,-1.02,-1.19,-1.11,-0.89,-1.02,,7
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ADAMS RESPIRATORY THERAPTCS,,,,-1.05,1.66,1.16,1.36,0.86,,,,,,,,,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADAPTIMMUNE THERAPEUTCS -ADR,,,,,,,,,,,,,,-0.12,-0.19,-0.3,,3
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ADCARE HEALTH SYSTEMS INC,,,,,,-0.19,-0.536,-0.138,-0.242,0.095,-0.363,-0.4,-1.01,-0.79,-0.82,-1.17,,11
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADDISON-DAVIS DIAGNOSTICS,-124.561,0,,-45.614,-119.298,-89.474,,,,,,,,,,,,6
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ADDUS HOMECARE CORP,,,,,,,,0.02,0.38,0.34,0.57,-0.18,0.86,1.03,1.1,1.03,,9
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ADEPTUS HEALTH INC,,,,,,,,,,,,,0.34,-0.32,-0.35,1.09,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADERIS PHARMACEUTICALS INC,-3.09,,,,,,,,,,,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADEZA BIOMEDICAL CORP,,,-0.03,0.27,0.73,0.73,0.14,,,,,,,,,,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADMA BIOLOGICS INC,,,,,,,,,,,,,-0.79,-1.68,-1.81,-1.73,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ADOLOR CORP,-13.99,-1.42,-1.94,-1.57,-1.12,-1.45,-1.56,-1.05,-0.65,-1.03,-0.59,,,,,,,11
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADURO BIOTECH INC,,,,,,,,,,,,,,-0.27,-0.29,-0.65,,3
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADV NEUROMODULATION SYS INC,0.087,0.113,0.407,0.69,0.9,,,,,,,,,,,,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED ACCELERATR APP -ADR,,,,,,,,,,,,,,-0.44,-0.3,-0.49,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED BIOHEALING  -REDH,,,,,,,,,,-0.09,0.67,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANCED BIOMEDICAL TECH INC,,,,,,,,,,,,,-0.01,-0.02,-0.01,-0.02,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED LIFE SCIENCE HLDGS,,,,-1.72,-398.1,-14.7,-23.4,-33.6,-17.7,-4.8,-1.8,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANCED MED OPTIC-PRO FORMA,,,,,1.12,,,,,,,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANCED MEDICAL OPTICS INC,,1.93,0.9,0.36,-3.89,-8.28,1.25,-3.22,1,,,,,,,,,8
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVANCED TISSUE SCI  -CL A,-0.41,-0.43,,,,,,,,,,,,,,,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ADVANCED VIRAL RESEARCH CORP,-0.03,-0.03,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,,,,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ADVANCEPCS,0.39,1.43,1.86,,,,,,,,,,,,,,,3
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ADVANSOURCE BIOMATERIALS CP,0.68,-0.23,-0.11,-0.1,-0.09,-0.26,-0.15,-0.11,-0.12,-0.12,-0.15,-0.08,-0.05,-0.02,-0.01,0,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVAXIS INC,,,,,,,,,,1.25,-8.75,-5,-5,-4.1,-0.97,-1.68,-2.08,8
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ADVERUM BIOTECHNOLOGIES,,,,,,,,,,,,,-0.08,-0.25,-1.17,-1.86,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AEGERION PHARMACEUTICALS INC,,,,,,,,,-1.49,-0.72,-0.85,-2.03,-2.64,-2.19,-1.35,-2.55,,8
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AEGLEA BIOTHERAPEUTICS INC,,,,,,,,,,,,,,,-0.8,-0.87,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AEOLUS PHARMACEUTICALS INC,-10.6,-27.8,-9.4,-4.3,-2.06,-0.49,-0.31,-0.1,-0.09,-0.07,-0.53,0.01,0.01,-0.03,0,-0.02,-0.04,17
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AERIE PHARMACEUTICALS INC,,,,,,,,,,,,-0.82,-0.95,-1.97,-2,-2.88,,5
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AEROGEN INC,-36.5,-6.95,-6.15,-4.22,-4.86,,,,,,,,,,,,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AETERNA ZENTARIS INC,12,-42,-251.999,-299.999,-66,138,84,-365.999,-671.999,-257.999,-186,-174,-103,-92,-29,-18.17,,16
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AETHLON MEDICAL INC,-79.5,-52,-22,-9.5,-7.5,-7.5,-11,-6,-7,-4,-4,-4,-1.5,-3.5,-1,-0.66,,16
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AETNA INC,-0.225,-0.507,0.66,1.53,2.007,2.82,3.09,3.6,2.91,2.89,4.25,5.33,4.87,5.38,5.74,6.84,,16
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AETNA INC  -PRO FORMA,,,,,,,,,,,,5.78,,,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AEVI GENOMIC MEDICINE INC,,,,,,,,,,,-0.46,-0.87,-1.37,-0.97,-0.96,-1.42,,6
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AFFIMED NV,,,,,,,,,,,,,-0.79,-1.5,-0.01,-0.77,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,AFFYMETRIX INC,-0.98,-0.61,-0.03,0.24,0.79,1.03,-0.2,0.18,-4.49,-0.35,-0.15,-0.4,-0.15,-0.23,-0.05,0.13,,16
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AFP IMAGING CORP,-45,-95,5,-10,75,100,50,-170,-310,,,,,,,,,9
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AGA MEDICAL HOLDINGS INC,,,,,,,,0.12,0.18,-0.02,,,,,,,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AGENUS INC,-11.4,-15.66,-10.2,-10.2,-9.36,-9.84,-6.9,-4.86,-2.82,-2.34,-1.38,-1.21,-0.51,-1.12,-0.71,-1.13,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AGILE THERAPEUTICS INC,,,,,,,,,,,,,-1.25,-0.77,-0.86,-1.38,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,AGILENT TECHNOLOGIES INC,1.68,-0.89,-2.2,-3.78,0.72,0.29,3.33,1.62,1.91,-0.09,1.97,2.92,3.31,2.12,1.51,1.32,1.42,17
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AGIOS PHARMACEUTICALS,,,,,,,,,,,,-0.79,-0.67,-1.3,-1.59,-3.15,,5
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AHPC HOLDINGS INC,1.11,0.24,-1.95,-2.52,-2.97,-1.13,-5.04,,,,,,,,,,,7
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AIMMUNE THERAPEUTICS INC,,,,,,,,,,,,,,-0.12,-0.27,-0.88,,3
Health Care,Health Care Equipment & Services,Health Care Providers & Services,AIR METHODS CORP,0.167,0.26,0.187,0.177,0.1,0.357,0.487,0.767,0.53,0.787,1.14,1.227,2.41,1.55,2.57,2.75,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AKARI THERAPEUTICS PLC -ADR,,,,,,,,,,,,,,,-2,-5,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AKEBIA THERAPEUTICS INC,,,,,,,,,,,,,-0.43,-0.68,-1.89,-2.29,,4
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AKERS BIOSCIENCES INC,,,,,,,,,,,,-0.74,-0.52,-0.31,-0.66,-1.81,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,AKORN INC,0.11,-1.01,-0.66,-0.62,-1.8,-0.49,-0.09,-0.22,-0.09,-0.28,0.24,0.45,0.37,0.54,0.35,1.29,,16
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,AKSYS LTD,-0.93,-0.94,-0.65,-0.79,-0.93,-1.14,,,,,,,,,,,,6
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALARIS MEDICAL SYSTEMS INC,-0.21,-0.23,0.14,-0.11,,,,,,,,,,,,,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ALBANY MOLECULAR RESH INC,0.78,1.04,1.24,0.97,-0.37,0.51,0.07,0.28,0.66,-0.54,-2.05,-1.08,-0.12,0.41,-0.1,-0.07,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALCIDE CORP,0.6,0.67,0.42,,,,,,,,,,,,,,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALCOBRA LTD,,,,,,,,,,,,-0.37,-0.14,-0.91,-2.4,-0.9,,5
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALCON INC,1.11,1.05,1.54,1.93,2.85,3.04,4.43,5.32,6.86,6.72,7.34,,,,,,,11
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALDAGEN INC -REDH,,,,,,,0.12,-0.13,,,,,,,,,,2
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALDER BIOPHARMACEUTICALS INC,,,,,,,,,,,,,-0.6,-0.69,0.29,-2.11,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALDEYRA THERAPEUTICS INC,,,,,,,,,,,,,-4.16,2.36,-0.93,-1.4,,4
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALERE INC,,-3.84,-3.11,0.55,-0.87,-0.79,-0.49,-4.75,-0.46,0.11,-12.47,-1.58,-1.23,-1.13,-2.38,-0.4,,15
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALEXION PHARMACEUTICALS INC,-0.363,-0.69,-0.78,-1.16,-0.858,-0.975,-1.038,-0.635,0.215,1.73,0.545,0.96,1.34,1.29,3.32,0.68,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALEXZA PHARMACTCLS INC,,,,,-9.8,-19.2,-19,-15.8,-18.1,-26.8,-0.3,-6,-2.24,-2.38,-2.07,-1.08,,12
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALIGN TECHNOLOGY INC,-25.64,-2.57,-1.52,-0.35,0.15,0.02,-0.55,0.53,1.2,-0.45,0.98,0.86,0.73,0.8,1.81,1.8,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALIMERA SCIENCES INC,,,,,,,,,-1.98,-1.43,-0.57,-0.72,-0.63,-1.62,-0.91,-0.69,,8
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALKERMES PLC,-0.43,-0.96,-1.66,-1.25,-0.82,0.04,0.1,1.66,1.37,-0.42,-0.48,-0.99,0.19,0.13,-0.21,-1.52,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALLERGAN INC,0.825,0.86,0.245,-0.2,1.435,1.54,-0.435,1.64,1.9,2.05,0,3.07,3.64,4.28,5.13,,,15
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALLERGAN PLC,1.68,1.1,1.65,1.89,1.39,1.32,-4.37,1.38,2.32,2.11,1.51,2.1,0.77,-5.27,-7.42,-8.44,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALLERGAN SPCLTY THERAPEUTICS,-21.15,,,,,,,,,,,,,,,,,1
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLIANCE HEALTHCARE SVCS INC,-2.9,1.5,3.8,-3.3,-0.05,2,1.85,1.6,1.65,0.05,-3.1,-15.05,-1.12,-2.02,1,0.63,,16
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLIANCE MEDICAL CORP,-2.32,,,,,,,,,,,,,,,,,1
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ALLIANCE PHARMACEUTICAL CP,-5.15,-6.2,-2.37,-1.04,0.33,-0.15,-0.27,-0.1,-0.03,-0.02,,,,,,,,10
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLIED HEALTHCARE INTL INC,-1.38,-1.53,0.2,0.34,0.1,0.42,-2.75,0.08,0.2,0.22,0.22,,,,,,,11
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALLIED HEALTHCARE PRODS INC,-0.44,0.06,-3,-0.04,0.48,0.6,0.42,0.42,0.22,-4.24,-0.14,0.06,-0.1,-0.32,-0.7,-0.44,-0.58,17
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLION HEALTHCARE INC,-0.33,-0.36,-0.34,-0.95,-0.86,-0.11,0.2,0.2,0.38,,,,,,,,,9
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALLIQUA BIOMEDICAL INC,,,,,,,,,,,,-3.063,-0.875,-3.14,-1.74,-1.13,,5
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALLOS THERAPEUTICS INC,-1.29,-0.88,-1.03,-0.87,-0.7,-0.45,-0.55,-0.6,-0.69,-0.81,-0.74,-0.29,,,,,,12
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALLOU HEALTHCARE INC,0.36,0.95,,,,,,,,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Technology,ALLSCRIPTS HEALTHCARE SOLTNS,,,,,,,0.03,0.18,0.18,0.42,0.09,0.39,-0.01,-0.59,-0.37,-0.01,,10
Health Care,Health Care Equipment & Services,Health Care Technology,ALLSCRIPTS HLTHCR SOLTNS-OLD,-2.22,-11.07,-0.4,-0.13,0.08,0.24,0.23,0.37,,,,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALMA LASERS LTD-REDH,,,,,,0.01,-0.01,,,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALMOST FAMILY INC,0.255,0.45,0.28,0.275,0.33,0.62,0.88,1.44,2.23,2.95,3.37,2.24,1.86,0.92,1.49,2.11,,16
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALNYLAM PHARMACEUTICALS INC,,,,-29.64,-2.98,-1.96,-1.09,-2.21,-0.64,-1.14,-1.04,-1.36,-2.11,-1.45,-4.85,-3.45,,13
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,ALPHA INNOTECH CORP,,,,,,-0.8,-0.1,-0.06,0.01,,,,,,,,,4
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,ALPHARMA INC  -CL A,1.59,-0.87,-1.88,0.38,-6.05,1.18,1.12,-0.32,,,,,,,,,,8
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALPHATEC HOLDINGS INC,,,,,0.01,-4.8,-9.12,-6.48,-7.56,-3.24,-2.16,-3,-2.04,-10.2,-1.56,-21.48,,12
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALR TECHNOLOGIES INC,-0.11,-0.17,-0.12,-0.13,-0.14,-0.03,-0.03,-0.02,-0.02,-0.02,-0.01,-0.02,-0.04,-0.01,-0.03,,,15
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALSERES PHARMACEUTICALS INC,,,,,,,,,,,50,-500,-300,-150,,,,14
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALSIUS CORP,,,,,,,-1.6,-1.49,-0.89,,,,,,,,,3
Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,ALSIUS CORP -REDH,,,,,1.13,-181.77,,,,,,,,,,,,2
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALTERNATIVE TECHNOLOGY RES,-0.1,-0.17,-0.16,-0.12,,,,,,,,,,,,,,4
Health Care,Health Care Equipment & Services,Health Care Providers & Services,ALTERRA HEALTHCARE CORP,-5.71,-13.52,-2.67,,,,,,,,,,,,,,,3
Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,ALTUS PHARMACEUTICALS INC,,,,-1.39,-1.92,-2.04,-2.75,-2.23,-3.13,,,,,,,,,6
